Time,Indoor Temp,Weather Temp,CO2,Relative Humidity,Lighting,Rain,Sun,Wind,Sunlight(West),Sunlight(East),Sunlight(South),Sun Irradiance,Outdoor Temp,Outdoor Relative Humidity
30,24.1773,18.0,201.941,33.3773,11.5073,0.0,0.65,1.82867,0.0,0.0,0.0,-3.18533,21.012,43.736
45,24.0907,18.0,202.411,33.2947,11.622,0.0,0.65,1.68267,0.0,0.0,0.0,-3.238,20.928,44.008
100,24.012,18.0,202.528,33.6693,11.426,0.0,0.65,1.29867,0.0,0.0,0.0,-3.25067,20.832,44.304
115,23.9307,18.0,202.187,33.6173,11.7033,0.0,0.65,0.716,0.0,0.0,0.0,-3.10733,20.7107,44.4213
130,23.8493,17.8667,201.835,33.456,11.4427,0.0,0.65,0.851333,0.0,0.0,0.0,-3.18533,20.6173,44.6907
145,23.7787,17.0,201.653,33.7333,11.3447,0.0,0.65,0.483333,0.0,0.0,0.0,-3.12,20.5187,45.1547
200,23.6813,17.0,202.048,33.6747,11.524,0.0,0.65,0.234667,0.0,0.0,0.0,-3.042,20.3947,45.656
215,23.6,17.0,201.739,33.4747,11.4093,0.0,0.65,0.627333,0.0,0.0,0.0,-3.25067,20.2647,45.8827
230,23.524,17.0,201.803,33.4387,11.4427,0.0,0.65,0.0853333,0.0,0.0,0.0,-3.10733,20.1447,46.12
245,23.4253,17.0,201.536,33.4587,11.524,0.0,0.65,0.126667,0.0,0.0,0.0,-3.316,20.02,46.4667
300,23.3613,17.0,202.443,33.4453,11.4427,0.0,0.65,0.072,0.0,0.0,0.0,-3.042,19.9167,46.7307
315,23.288,17.0,201.856,33.324,11.6053,0.0,0.65,0.118667,0.0,0.0,0.0,-3.12,19.82,46.68
330,23.2,17.0,201.771,32.9267,11.5073,0.0,0.65,0.479333,0.0,0.0,0.0,-3.12,19.7193,46.9333
345,23.1027,17.0,202.123,32.5493,11.4427,0.0,0.65,0.493333,0.0,0.0,0.0,-3.12,19.6467,47.304
400,23.0,17.0,201.984,32.4933,11.7033,0.0,0.65,0.656667,0.0,0.0,0.0,-3.10733,19.5413,47.5787
415,22.9173,17.0,202.005,32.264,11.524,0.0,0.65,1.41333,0.0,0.0,0.0,-3.10733,19.456,47.816
430,22.828,16.6667,202.784,32.288,11.6867,0.0,0.694,1.11933,0.0,0.0,0.0,-3.18533,19.368,48.0267
445,22.7493,16.0,202.709,32.924,11.3613,0.0,2.454,0.265333,0.0,0.0,0.0,-3.10733,19.264,48.3467
500,22.6787,16.0,202.123,33.0613,11.6053,0.0,35.0813,0.07,0.0,0.0,0.0,-3.01667,19.134,48.6773
515,22.5747,16.0,202.379,32.78,11.6053,0.0,457.499,0.181333,0.0,437.248,0.0,-1.18267,18.9727,49.3493
530,22.5,16.0,202.763,32.664,15.8973,0.0,614.592,0.124667,2336.77,11903.0,2544.64,16.8313,18.8667,49.2827
545,22.436,16.0,202.859,33.2533,21.002,0.0,616.0,0.0,7117.82,35965.6,6458.37,50.7853,18.8067,49.304
600,22.3667,16.0,202.891,33.2987,20.9853,0.0,617.152,0.707333,9833.81,49285.8,8529.92,92.4907,18.8,49.1333
615,22.316,16.0,203.051,33.872,20.9047,0.0,617.877,0.684,11316.6,52626.8,10062.5,134.816,18.8113,49.3147
630,22.288,16.0,203.68,34.1333,21.002,0.0,618.389,1.16333,11474.3,56169.8,10964.3,168.069,18.9047,49.6133
645,22.28,16.9333,203.509,34.352,20.724,0.0,619.115,1.212,12069.2,61311.7,12398.9,206.4,19.04,49.0667
700,22.284,17.0,203.392,33.9373,27.8233,0.0,619.627,1.91533,14247.3,76761.8,16949.2,298.315,19.2467,47.5867
715,22.292,17.0,203.467,33.5773,33.3533,0.0,620.523,1.576,14405.6,80412.7,20483.4,350.293,19.5127,45.976
730,22.332,17.0,204.139,33.6693,41.32,0.0,621.12,2.24667,13910.7,83165.2,25668.3,395.776,19.8053,44.7733
745,22.3667,17.5333,204.683,33.2187,41.4347,0.0,621.12,2.42467,13135.9,82504.4,31094.1,429.483,20.1833,44.0267
800,22.4173,18.0,205.568,33.0307,48.752,0.0,621.205,2.426,12950.9,81802.6,37176.7,473.429,20.6173,43.3013
815,22.588,18.0,207.776,33.624,51.5733,0.0,621.76,2.22533,13187.1,82264.1,43130.9,520.256,21.0867,42.528
830,22.748,18.1333,209.429,33.5773,51.816,0.0,622.357,1.978,13264.9,81764.4,48098.0,566.293,21.544,41.9067
845,22.9147,19.0,209.184,33.5747,73.3173,0.0,622.4,2.21333,13122.9,83957.1,52254.0,610.816,22.0027,41.3227
900,23.1027,19.0,209.653,33.6747,81.5013,0.0,622.656,2.21,12799.3,84120.9,56363.7,654.293,22.524,40.5867
915,23.3173,19.0,208.939,34.0227,81.6613,0.0,622.997,2.672,12526.9,82509.8,59596.8,698.368,23.0507,39.9253
930,23.54,19.0,209.088,34.0187,81.4027,0.0,622.699,3.44933,12133.0,78564.0,62581.4,743.936,23.4653,39.6587
945,23.776,19.7333,208.416,34.28,81.76,0.0,622.741,3.55867,11350.7,71273.1,63791.1,765.184,23.8227,39.4293
1000,24.008,20.5333,208.384,34.1693,81.4827,0.0,622.4,4.062,10965.0,63346.0,64957.1,793.173,24.168,39.1227
1015,24.2653,21.0,207.947,34.176,81.4827,0.0,622.4,3.374,10786.1,50973.4,66134.0,816.256,24.504,38.6867
1030,24.508,21.0,207.851,33.9067,81.0213,0.0,622.613,3.28533,9942.02,38976.2,65426.8,828.587,24.8907,38.644
1045,24.72,21.0,208.384,33.8013,87.0347,0.0,622.485,3.48667,9698.3,28708.9,62226.4,828.971,25.3653,38.1107
1100,24.9213,21.0,217.792,33.8173,81.2613,0.0,622.528,3.66267,9003.01,21048.7,59334.7,815.744,25.796,37.5787
1115,25.2253,21.9333,230.229,34.2213,96.752,0.0,622.4,4.40133,8780.8,17063.9,61169.7,857.579,26.1187,36.7133
1130,25.5533,22.0,230.816,33.8,91.2187,0.0,622.827,3.24933,9246.72,15228.9,62772.6,919.296,26.5013,36.592
1145,25.824,22.0,227.232,33.7227,96.832,0.0,622.955,4.468,9597.95,13724.3,61194.2,923.008,26.9413,35.1573
1200,26.0747,22.9333,224.373,33.592,102.627,0.0,622.485,3.80533,11696.1,11272.2,59293.7,918.571,27.3387,34.8347
1215,26.316,23.5333,220.608,33.5,92.92,0.0,622.869,3.79333,16032.4,10435.2,55203.2,890.411,27.8587,34.1107
1230,26.5333,24.0,217.259,33.4613,85.04,0.0,622.229,3.49667,18832.7,9833.47,46616.6,787.819,28.016,33.6627
1245,26.7733,24.5333,216.928,33.3893,90.912,0.0,622.699,3.08,25034.8,9267.88,47363.4,837.717,28.352,33.6867
1300,26.984,24.6667,216.608,33.3827,86.8747,0.0,622.443,4.10267,32104.4,8400.9,44722.9,810.795,28.6973,32.9867
1315,27.2307,24.0,213.653,33.2347,94.664,0.0,622.4,3.30067,42972.5,8494.08,44466.2,864.939,28.9187,31.9133
1330,27.4253,24.2,212.96,33.1693,74.184,0.0,622.059,3.49267,43950.1,7913.47,34484.2,702.549,29.1827,31.976
1345,27.5853,24.9333,212.427,33.1827,67.5387,0.0,621.632,3.49267,53141.5,8386.56,33095.7,673.792,29.312,30.9107
1400,27.7453,25.0,210.923,32.896,71.68,0.0,621.163,4.106,66560.0,8601.6,32469.0,731.243,29.264,30.0827
1415,27.932,25.5333,210.133,32.808,74.3173,0.0,621.76,4.17733,72788.7,8601.6,28650.2,709.867,29.4013,30.3827
1430,28.0947,26.0,210.229,32.5973,80.3227,0.0,621.845,3.62667,87952.0,9712.64,28999.7,783.189,29.592,30.1627
1445,28.2813,26.0,208.864,32.156,65.7093,0.0,621.931,3.48467,77957.8,8881.15,25304.4,658.347,29.76,29.4173
1500,28.4227,26.0,210.08,32.284,67.5147,0.0,621.248,3.34933,77548.2,8680.45,21242.5,617.472,29.8707,30.0093
1515,28.5227,26.0,209.493,32.0453,59.0187,0.0,621.12,3.80133,89492.1,9038.85,19087.4,661.568,29.848,28.936
1530,28.6453,26.0,209.077,31.7827,50.7067,0.0,621.12,3.718,89079.8,8587.26,16205.1,621.568,29.7707,28.288
1545,28.7573,26.0,208.608,31.3387,44.616,0.0,620.821,3.168,82242.9,8257.54,14275.9,540.821,29.472,27.224
1600,28.8373,26.0,206.997,31.2413,40.7173,0.0,620.565,3.572,86362.8,9898.67,14384.5,535.808,29.168,27.6907
1615,28.884,26.0,207.189,30.9787,24.9433,0.0,620.608,2.858,80614.7,9576.11,12770.3,456.64,28.9787,27.5867
1630,28.908,26.0,207.136,30.8773,20.8393,0.0,620.48,1.744,81188.2,9046.02,12597.9,420.779,28.8253,27.952
1645,28.924,26.0,207.328,30.7427,20.8393,0.0,620.48,2.34133,78566.7,8752.13,12313.3,366.101,28.5787,27.7253
1700,28.916,25.6667,206.197,30.2507,21.0033,0.0,620.139,2.22533,69263.4,8343.55,10585.8,285.739,28.356,27.8547
1715,28.868,25.0,205.365,30.34,20.7407,0.0,619.499,2.80333,36019.2,5877.76,7425.02,190.267,28.1107,27.6533
1730,28.8173,25.0,205.152,30.1493,21.084,0.0,618.219,2.82267,7533.57,2874.37,4057.09,59.656,27.8507,27.8787
1745,28.748,25.0,204.992,29.9947,20.9047,0.0,617.92,2.538,7985.15,4114.43,5304.32,75.048,27.5947,28.2453
1800,28.6747,24.8667,204.555,30.0987,20.8233,0.0,617.707,2.80733,4594.69,2953.22,3770.37,43.348,27.4053,28.6773
1815,28.632,24.8,204.213,30.2667,20.84,0.0,617.28,2.716,3505.15,2279.42,2996.22,28.6507,27.2093,29.0507
1830,28.5493,24.0,204.416,30.352,20.904,0.0,617.28,2.734,2666.5,1720.32,1870.85,18.5367,27.0027,29.4493
1845,28.4747,24.0,204.885,30.4,11.1487,0.0,617.067,2.31133,551.936,71.68,150.528,2.76,26.7787,29.8387
1900,28.4173,23.0667,205.216,30.5373,11.23,0.0,312.605,2.89467,0.0,0.0,0.0,-3.57733,26.5613,30.3467
1915,28.332,23.0,204.299,30.728,11.328,0.0,15.892,2.474,0.0,0.0,0.0,-3.512,26.3427,30.796
1930,28.24,23.0,204.085,30.8693,11.034,0.0,1.354,2.02867,0.0,0.0,0.0,-3.512,26.1133,31.2267
1945,28.1507,23.0,203.787,30.9707,11.1153,0.0,0.65,1.67133,0.0,0.0,0.0,-3.44667,25.8973,31.652
2000,28.072,23.0,204.245,31.0813,11.3447,0.0,0.65,2.16667,0.0,0.0,0.0,-3.512,25.7053,32.0827
2015,27.9693,22.2667,204.747,31.192,11.4427,0.0,0.65,1.672,0.0,0.0,0.0,-3.512,25.5053,32.5387
2030,27.868,22.0,204.907,31.3053,11.426,0.0,0.65,1.80933,0.0,0.0,0.0,-3.512,25.264,33.1867
2045,27.776,22.0,205.013,31.424,11.3113,0.0,0.65,1.69667,0.0,0.0,0.0,-3.64267,25.0813,33.6373
2100,27.6733,22.0,204.661,31.5533,10.9527,0.0,0.65,1.662,0.0,0.0,0.0,-3.64267,24.8907,34.22
2115,27.58,22.0,204.629,31.7,11.2467,0.0,0.65,1.63067,0.0,0.0,0.0,-3.38133,24.688,34.9387
2130,27.492,22.0,204.747,31.8813,11.1487,0.0,0.65,1.642,0.0,0.0,0.0,-3.44667,24.5227,35.48
2145,27.3987,22.0,204.021,32.0947,11.7033,0.0,0.65,1.484,0.0,0.0,0.0,-3.316,24.384,35.884
2200,27.2987,21.6667,203.797,32.2573,11.034,0.0,0.65,1.54333,0.0,0.0,0.0,-3.708,24.2293,36.312
2215,27.224,21.0,203.851,32.3853,11.034,0.0,0.65,0.755333,0.0,0.0,0.0,-3.512,24.0707,36.672
2230,27.1213,21.0,203.776,32.512,11.2467,0.0,0.65,1.05867,0.0,0.0,0.0,-3.25067,23.912,37.1573
2245,27.016,21.0,203.104,32.612,11.2133,0.0,0.65,1.41667,0.0,0.0,0.0,-3.38133,23.7587,37.492
2300,26.916,20.2667,203.424,32.7253,11.3113,0.0,0.65,1.432,0.0,0.0,0.0,-3.25067,23.576,37.8093
2315,26.7947,20.0,203.755,32.7747,11.23,0.0,0.65,1.53,0.0,0.0,0.0,-3.25067,23.428,38.2533
2330,26.7013,20.0,203.627,32.8853,11.426,0.0,0.65,1.80533,0.0,0.0,0.0,-3.18533,23.232,38.9933
2345,26.576,20.0,203.712,32.912,11.426,0.0,0.65,2.138,0.0,0.0,0.0,-3.316,23.0347,39.5333
0,26.4507,20.0,203.211,33.06,11.4093,0.0,0.65,1.75267,0.0,0.0,0.0,-3.38133,22.8653,39.9707
15,26.352,19.2,203.179,33.088,11.1487,0.0,0.65,1.28133,0.0,0.0,0.0,-3.316,22.66,40.592
30,26.2387,19.0,203.253,33.192,11.426,0.0,0.65,0.802,0.0,0.0,0.0,-3.18533,22.416,41.2493
45,26.14,19.0,203.232,33.156,11.4093,0.0,0.65,0.524667,0.0,0.0,0.0,-3.18533,22.216,41.5867
100,26.052,18.4667,202.848,33.0093,11.23,0.0,0.65,0.674667,0.0,0.0,0.0,-3.12,22.0493,41.6587
115,25.9413,18.0,202.944,32.9453,11.328,0.0,0.65,1.086,0.0,0.0,0.0,-3.12,21.896,41.824
130,25.8253,18.0,202.955,33.1227,11.5887,0.0,0.65,1.21667,0.0,0.0,0.0,-3.25067,21.7267,42.4907
145,25.6933,18.0,203.093,33.136,11.328,0.0,0.65,0.900667,0.0,0.0,0.0,-3.12,21.508,43.0347
200,25.588,17.9333,203.595,33.004,11.2467,0.0,0.65,1.08267,0.0,0.0,0.0,-3.12,21.34,43.1333
215,25.4813,17.2667,203.029,32.8147,11.524,0.0,0.65,1.14333,0.0,0.0,0.0,-3.38133,21.1933,43.3387
230,25.352,17.0,203.723,32.672,11.7033,0.0,0.65,1.25133,0.0,0.0,0.0,-3.12,21.048,43.488
245,25.228,17.0,202.912,32.5787,11.23,0.0,0.65,0.708,0.0,0.0,0.0,-3.18533,20.8987,43.64
300,25.112,16.6667,202.987,32.7853,11.426,0.0,0.65,1.22667,0.0,0.0,0.0,-3.12,20.7547,43.976
315,25.0053,16.0,202.784,32.6867,11.3447,0.0,0.65,1.10133,0.0,0.0,0.0,-3.18533,20.5987,44.0293
330,24.876,16.0,203.157,32.5893,11.5073,0.0,0.65,0.578667,0.0,0.0,0.0,-3.18533,20.5027,44.1093
345,24.744,16.0,202.571,32.2813,11.2467,0.0,0.65,0.775333,0.0,0.0,0.0,-3.10733,20.2993,45.3493
400,24.628,16.0,203.381,32.1027,11.3113,0.0,0.65,0.789333,0.0,0.0,0.0,-3.042,19.9753,46.048
415,24.5027,16.0,204.533,32.228,11.524,0.0,0.65,0.358,0.0,0.0,0.0,-3.18533,19.7587,46.104
430,24.3827,16.0,206.144,32.0053,11.5073,0.0,0.65,2.21867,0.0,0.0,0.0,-3.18533,19.622,45.824
445,24.2227,16.0,205.984,31.9987,11.2467,0.0,1.618,1.93933,0.0,0.0,0.0,-2.964,19.5233,46.4853
500,24.1027,15.7333,205.675,32.0507,11.7033,0.0,28.7573,1.622,0.0,0.0,0.0,-3.12,19.456,47.6907
515,23.9787,15.1333,204.512,32.0373,11.4427,0.0,360.576,1.17333,0.0,0.0,0.0,-2.73,19.4033,48.592
530,23.872,15.0,203.371,32.1147,12.71,0.0,614.101,0.948,430.08,4192.6,501.76,5.63533,19.2907,49.4053
545,23.768,15.0,204.011,32.108,20.9207,0.0,615.381,1.08,5583.87,33166.7,5311.49,37.6867,19.2067,49.8213
600,23.656,15.0,203.936,31.972,20.904,0.0,615.957,1.73933,4350.98,24394.4,5132.29,51.604,19.1667,50.2347
615,23.5547,15.0,203.659,32.1307,21.166,0.0,615.744,1.07267,4178.94,21429.6,5698.56,66.8053,19.12,51.0027
630,23.464,14.6667,203.584,32.1453,20.9213,0.0,615.445,0.806667,1849.34,7046.14,4150.27,43.92,19.092,52.0213
645,23.396,14.5333,204.096,32.3307,20.986,0.0,615.36,0.400667,2379.78,9210.2,5361.66,56.5387,19.04,53.1173
700,23.344,14.8667,203.84,32.368,21.1653,0.0,616.981,0.352667,8006.66,46511.4,13408.9,183.163,18.9967,53.584
715,23.332,14.0,203.925,32.484,31.1107,0.0,619.285,1.13733,12619.1,79790.1,22694.6,327.019,19.112,52.9733
730,23.324,14.3333,203.936,32.6747,41.3373,0.0,619.883,2.22667,13129.0,83083.3,28426.2,384.384,19.3607,51.7707
745,23.336,15.0,204.043,32.62,46.4053,0.0,620.48,2.164,13566.6,84882.8,35044.0,439.019,19.6387,50.0
800,23.352,15.0,204.533,32.4,51.7333,0.0,620.907,2.69,13762.6,86147.1,41459.7,491.861,19.9607,48.9333
815,23.38,16.4667,204.245,32.3987,51.4027,0.0,621.077,2.832,13896.4,85819.4,46585.2,535.424,20.2827,47.4933
830,23.48,17.8667,203.509,32.508,76.7413,0.0,621.12,2.83733,14412.5,85377.0,51789.8,583.765,20.6253,46.792
845,23.564,18.0,203.445,32.4547,81.2453,0.0,621.12,3.14867,14318.9,87173.8,55446.2,629.483,20.9173,46.6987
900,23.68,18.5333,203.979,32.556,81.1013,0.0,621.291,3.158,13967.4,86824.3,58613.8,674.133,21.172,46.3227
915,23.8307,19.0,203.883,32.5813,81.0213,0.0,621.419,3.09,13531.1,85134.0,60153.9,718.379,21.492,45.8747
930,23.9627,19.0,204.555,32.5933,81.344,0.0,621.248,3.34467,13487.4,79571.6,61737.6,757.461,21.6613,46.112
945,24.1,19.0,204.576,32.592,81.3413,0.0,621.12,3.42533,12978.2,72624.8,63143.9,793.728,21.8067,45.6053
1000,24.2653,19.0,204.715,32.592,81.2613,0.0,621.291,3.51,11989.7,63690.1,63326.9,804.693,21.972,45.016
1015,24.448,19.0,205.013,32.5853,91.0427,0.0,621.589,3.35933,11489.3,52961.3,66046.6,847.061,22.2147,44.5147
1030,24.588,18.8667,205.685,32.584,84.4667,0.0,621.291,2.8,9992.19,40575.0,65855.5,858.965,22.4347,44.2187
1045,24.7613,18.0,206.112,32.5747,108.533,0.0,621.248,3.392,9769.98,31257.9,65451.3,886.229,22.5973,43.3307
1100,24.948,18.3333,206.251,32.548,110.517,0.0,621.163,3.204,9640.96,23881.7,64719.5,908.8,22.7667,42.648
1115,25.0947,19.0,206.059,32.5427,108.704,0.0,621.12,3.61267,9440.26,18884.6,63714.6,927.957,22.8307,41.1493
1130,25.2587,19.0,206.805,32.54,83.8027,0.0,620.907,3.24667,8666.11,15631.7,58889.6,875.093,22.9453,40.3973
1145,25.404,18.1333,206.229,32.532,108.595,0.0,621.12,2.72067,9533.44,14736.0,60670.0,941.397,23.1467,40.2587
1200,25.5587,18.0,206.187,32.5413,104.787,0.0,620.992,3.58933,13000.0,12425.2,57827.3,952.661,23.312,40.2947
1215,25.7187,18.0,207.029,32.492,102.603,0.0,621.077,3.382,19835.6,13574.5,55159.5,954.133,23.4867,40.5507
1230,25.8467,18.5333,206.336,32.5373,86.2187,0.0,620.181,3.22267,20065.6,14598.8,48679.6,790.123,23.4827,39.9173
1245,25.9867,19.4,206.763,32.532,103.301,0.0,620.821,3.276,30328.1,13760.9,54255.6,925.888,23.544,40.6133
1300,26.048,19.9333,205.877,32.6507,68.376,0.0,619.541,3.38733,29473.5,11888.6,38552.9,648.512,23.54,39.5053
1315,26.1253,19.2,206.784,32.764,97.448,0.0,620.096,3.49133,45948.9,14491.6,47515.0,881.237,23.4,39.352
1330,26.22,19.0,205.877,32.8453,77.4133,0.0,619.925,3.28733,41738.9,14856.9,37935.8,722.645,23.4787,39.1587
1345,26.3147,18.2667,205.685,33.032,108.592,0.0,620.309,3.36667,66292.4,15558.7,44939.9,896.512,23.4987,39.136
1400,26.4333,18.0,206.101,33.136,110.597,0.0,620.48,3.29,78883.5,11758.9,39664.3,861.013,23.7453,39.172
1415,26.5413,18.0,206.72,33.332,106.528,0.0,620.139,2.948,86422.9,11043.8,34369.5,836.779,23.9347,39.0987
1430,26.6467,18.5333,206.4,33.5747,82.3493,0.0,619.712,2.62133,81464.0,11323.4,29029.7,749.227,23.9827,39.3213
1445,26.744,19.0,207.115,33.8467,75.1173,0.0,619.755,3.40467,86133.4,11029.5,25288.7,715.499,24.004,39.5
1500,26.8093,19.0,206.848,34.06,73.5173,0.0,619.115,3.40267,83225.3,9647.79,20473.2,655.829,23.964,40.3187
1515,26.856,19.0,207.275,34.38,50.5227,0.0,618.56,3.06133,74986.8,8572.93,16555.3,567.36,23.792,41.544
1530,26.868,19.0,206.891,34.708,51.1573,0.0,618.56,2.724,84276.6,9067.52,15737.5,601.408,23.5147,43.7707
1545,26.896,19.0,206.112,35.172,43.3427,0.0,618.389,3.002,84082.7,8336.38,13917.5,553.472,23.212,45.3653
1600,26.864,18.2667,205.685,35.6667,37.3867,0.0,617.963,3.152,82589.0,7963.65,12440.2,504.597,22.8307,46.9147
1615,26.8187,18.0,205.099,36.068,21.962,0.0,617.877,2.81,79233.0,7777.28,11165.7,451.093,22.4987,48.0
1630,26.7667,18.0,204.427,36.604,21.3447,0.0,617.92,3.08,77742.1,7970.82,10677.6,405.483,22.1867,49.2027
1645,26.672,18.0,204.565,36.98,21.0847,0.0,617.408,2.99,75126.1,8042.5,10350.6,352.213,21.892,49.84
1700,26.56,18.0,203.989,37.296,21.3273,0.0,617.28,2.54467,70852.6,8214.53,9827.33,296.437,21.6453,51.1893
1715,26.46,18.0,203.552,37.6213,20.9047,0.0,616.853,2.484,29496.0,5870.59,6114.3,195.835,21.428,52.3413
1730,26.356,18.0,203.2,37.8853,21.0833,0.0,615.829,2.18133,4652.03,3799.04,3067.9,50.2213,21.1893,52.36
1745,26.2387,18.0,203.435,37.8267,20.806,0.0,615.36,2.34733,3928.06,2996.22,2637.82,42.5427,20.98,52.096
1800,26.1333,18.0,202.731,37.8173,21.0013,0.0,615.36,1.57267,2874.37,1935.36,1784.83,31.3093,20.788,52.8667
1815,26.0133,17.2,203.189,37.808,20.9693,0.0,614.528,1.44133,2558.98,1161.22,1225.73,22.436,20.62,54.0587
1830,25.876,17.0,202.283,37.2933,19.0027,0.0,614.4,1.36933,2128.9,0.0,645.12,16.3787,20.468,54.992
1845,25.7347,17.0,203.147,37.4973,11.23,0.0,589.184,0.965333,150.528,0.0,0.0,3.73533,20.2473,55.6507
1900,25.5867,17.0,202.805,37.7493,11.1153,0.0,170.008,0.956667,0.0,0.0,0.0,-3.042,20.0847,55.6853
1915,25.436,16.2667,203.029,37.1267,11.4907,0.0,11.7207,1.164,0.0,0.0,0.0,-3.10733,19.9093,55.7973
1930,25.276,16.0,202.901,37.7293,11.2467,0.0,1.178,0.883333,0.0,0.0,0.0,-3.12,19.752,55.9173
1945,25.1333,16.0,202.379,37.5187,11.328,0.0,0.782,0.406667,0.0,0.0,0.0,-3.18533,19.596,55.88
2000,25.0,16.0,202.72,36.4773,11.328,0.0,1.134,0.756,0.0,0.0,0.0,-3.09467,19.4593,56.016
2015,24.8533,16.0,202.901,36.1773,11.0507,0.0,1.222,0.718,0.0,0.0,0.0,-3.12,19.3567,56.224
2030,24.724,16.0,203.509,36.292,11.524,0.0,1.178,0.326667,0.0,0.0,0.0,-3.042,19.3027,56.1147
2045,24.5867,16.0,203.595,36.604,11.328,0.533333,1.09,0.337333,0.0,0.0,0.0,-3.10733,19.2133,56.12
2100,24.4787,16.0,203.307,35.9267,11.328,0.0,0.694,0.816,0.0,0.0,0.0,-3.25067,19.1667,56.272
2115,24.364,16.0,204.224,35.7307,11.5073,0.0,0.738,0.602,0.0,0.0,0.0,-2.964,19.082,55.8613
2130,24.2347,16.0,203.648,35.9253,11.2467,0.0,0.958,0.414667,0.0,0.0,0.0,-3.12,18.988,55.5147
2145,24.124,16.0,204.064,35.6693,11.328,0.0,1.222,0.241333,0.0,0.0,0.0,-3.18533,18.924,55.2987
2200,24.012,16.0,203.819,35.452,11.622,0.0,0.958,0.0593333,0.0,0.0,0.0,-3.02933,18.8933,54.9627
2215,23.9,16.0,204.011,35.3253,11.6053,0.0,0.65,0.337333,0.0,0.0,0.0,-3.042,18.8467,54.8213
2230,23.7907,16.0,203.915,35.4173,11.426,0.0,0.65,0.114,0.0,0.0,0.0,-3.25067,18.752,54.3333
2245,23.6787,16.0,204.245,35.2133,11.426,0.0,0.65,0.100667,0.0,0.0,0.0,-3.042,18.6433,53.8533
2300,23.572,16.0,203.307,34.936,11.524,0.0,0.65,0.364,0.0,0.0,0.0,-3.10733,18.538,53.6453
2315,23.452,16.0,203.211,35.132,11.7033,0.0,0.65,0.121333,0.0,0.0,0.0,-3.02933,18.4287,53.6613
2330,23.3627,15.6667,203.573,35.1187,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.042,18.3393,53.6773
2345,23.256,15.0,203.68,35.0453,11.6053,0.0,0.65,0.147333,0.0,0.0,0.0,-3.042,18.228,53.52
0,23.152,14.5333,205.312,35.0387,11.524,0.0,0.65,0.0413333,0.0,0.0,0.0,-3.18533,18.104,53.0933
15,23.028,14.0,205.749,34.9387,11.6867,0.0,0.65,0.106667,0.0,0.0,0.0,-2.964,17.9627,52.6027
30,22.924,13.6667,205.568,34.9587,11.6053,0.0,0.65,0.103333,0.0,0.0,0.0,-3.18533,17.832,52.2827
45,22.8013,13.0,205.92,34.6587,11.4427,0.0,0.65,0.261333,0.0,0.0,0.0,-2.964,17.7167,52.2693
100,22.6853,13.0,205.952,34.6453,11.426,0.0,0.65,0.23,0.0,0.0,0.0,-2.964,17.5853,52.512
115,22.5613,13.0,205.835,34.8173,11.7033,0.0,0.65,0.109333,0.0,0.0,0.0,-3.12,17.446,52.8667
130,22.4493,13.0,206.112,34.9027,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.042,17.3027,53.2427
145,22.3187,13.0,206.123,34.8227,11.426,0.0,0.65,0.052,0.0,0.0,0.0,-3.042,17.152,53.9573
200,22.1933,12.7333,206.656,34.7413,11.622,0.0,0.65,0.0,0.0,0.0,0.0,-2.964,16.834,54.8747
215,22.076,12.1333,207.851,34.5627,11.6053,0.0,0.65,0.463333,0.0,0.0,0.0,-2.964,16.558,55.1013
230,21.9333,12.0,208.523,34.464,11.3447,0.0,0.65,0.486667,0.0,0.0,0.0,-3.042,16.3867,55.1173
245,21.8253,12.0,209.547,34.6773,11.524,0.0,0.65,0.036,0.0,0.0,0.0,-2.73,16.2473,55.216
300,21.7027,12.0,209.312,34.6653,11.524,0.0,0.65,0.292667,0.0,0.0,0.0,-2.886,16.13,55.336
315,21.5627,11.2667,208.501,34.8613,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-2.73,15.996,55.672
330,21.4453,11.0,209.579,34.7347,11.4427,0.0,0.65,0.0,0.0,0.0,0.0,-2.886,15.8673,55.8747
345,21.3027,11.0,208.203,34.6027,11.6053,0.0,0.65,0.110667,0.0,0.0,0.0,-3.12,15.7453,56.1413
400,21.1867,11.7333,208.811,34.5867,11.7033,0.0,0.65,0.072,0.0,0.0,0.0,-3.10733,15.596,55.9333
415,21.0693,12.0,208.427,34.6,11.5073,0.0,0.65,0.0,0.0,0.0,0.0,-2.964,15.494,55.5253
430,20.9293,12.0,208.416,34.636,11.768,0.0,0.65,0.0,0.0,0.0,0.0,-2.964,15.38,55.3307
445,20.8213,12.0,208.555,34.5853,11.5073,0.0,1.662,0.0,0.0,0.0,0.0,-2.808,15.2787,55.248
500,20.7067,12.0,208.235,34.576,11.524,0.0,33.3267,0.0933333,0.0,0.0,0.0,-2.808,15.1513,55.176
515,20.5853,10.5333,208.373,34.556,11.524,0.0,410.021,0.111333,0.0,0.0,0.0,-1.97467,15.0767,55.1467
530,20.4847,10.0,208.181,34.624,14.7113,0.0,612.779,0.0,867.328,5081.77,845.824,8.5,14.98,55.464
545,20.3767,10.0,208.053,34.716,21.182,0.0,613.803,0.0,4630.53,25245.0,4379.65,37.064,14.9033,55.5707
