MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Time
2,2,1,0,0,-1,0,1,2,0,1,1,0,1,158.93
2,2,1,0,0,-1,0,1,2,0,1,1,1,0,175.495
2,2,1,0,0,-1,0,1,2,0,1,1,1,1,190.4525
2,2,1,0,0,-1,0,1,2,1,0,0,0,0,279.7825
2,2,1,0,0,-1,0,1,2,1,0,0,0,1,166.0675
2,2,1,0,0,-1,0,1,2,1,0,0,1,0,164.215
2,2,1,0,0,-1,0,1,2,1,0,0,1,1,176.7425
2,2,1,0,0,-1,0,1,2,1,0,1,0,0,282.48249999999996
2,2,1,0,0,-1,0,1,2,1,0,1,0,1,165.025
2,2,1,0,0,-1,0,1,2,1,0,1,1,0,166.315
2,2,1,0,0,-1,0,1,2,1,0,1,1,1,176.58
2,2,1,0,0,-1,0,1,2,1,1,0,0,0,279.69000000000005
2,2,1,0,0,-1,0,1,2,1,1,0,0,1,170.9425
2,2,1,0,0,-1,0,1,2,1,1,0,1,0,162.3025
2,2,1,0,0,-1,0,1,2,1,1,0,1,1,173.29500000000002
2,2,1,0,0,-1,0,1,2,1,1,1,0,0,282.38
2,2,1,0,0,-1,0,1,2,1,1,1,0,1,163.5875
2,2,1,0,0,-1,0,1,2,1,1,1,1,0,167.3
2,2,1,0,0,-1,0,1,2,1,1,1,1,1,178.90749999999997
2,2,1,0,0,-1,0,1,2,2,0,0,0,0,264.29499999999996
2,2,1,0,0,-1,0,1,2,2,0,0,0,1,131.965
2,2,1,0,0,-1,0,1,2,2,0,0,1,0,167.1175
2,2,1,0,0,-1,0,1,2,2,0,0,1,1,207.0675
2,2,1,0,0,-1,0,1,2,2,0,1,0,0,264.34
2,2,1,0,0,-1,0,1,2,2,0,1,0,1,131.89249999999998
2,2,1,0,0,-1,0,1,2,2,0,1,1,0,178.58249999999998
2,2,1,0,0,-1,0,1,2,2,0,1,1,1,207.10999999999999
2,2,1,0,0,-1,0,1,2,2,1,0,0,0,264.09749999999997
2,2,1,0,0,-1,0,1,2,2,1,0,0,1,131.8375
2,2,1,0,0,-1,0,1,2,2,1,0,1,0,165.57750000000001
2,2,1,0,0,-1,0,1,2,2,1,0,1,1,194.44
2,2,1,0,0,-1,0,1,2,2,1,1,0,0,264.29249999999996
2,2,1,0,0,-1,0,1,2,2,1,1,0,1,131.95499999999998
2,2,1,0,0,-1,0,1,2,2,1,1,1,0,176.7425
2,2,1,0,0,-1,0,1,2,2,1,1,1,1,194.3825
2,2,1,0,0,-1,1,0,-1,-1,0,0,0,0,287.58
2,2,1,0,0,-1,1,0,-1,-1,0,0,0,1,164.965
2,2,1,0,0,-1,1,0,-1,-1,0,0,1,0,157.045
2,2,1,0,0,-1,1,0,-1,-1,0,0,1,1,229.965
2,2,1,0,0,-1,1,0,-1,-1,0,1,0,0,301.6475
2,2,1,0,0,-1,1,0,-1,-1,0,1,0,1,154.265
2,2,1,0,0,-1,1,0,-1,-1,0,1,1,0,159.6825
2,2,1,0,0,-1,1,0,-1,-1,0,1,1,1,172.51999999999998
2,2,1,0,0,-1,1,0,-1,-1,1,0,0,0,285.5275
2,2,1,0,0,-1,1,0,-1,-1,1,0,0,1,143.795
2,2,1,0,0,-1,1,0,-1,-1,1,0,1,0,149.33
2,2,1,0,0,-1,1,0,-1,-1,1,0,1,1,255.76
2,2,1,0,0,-1,1,0,-1,-1,1,1,0,0,301.29
2,2,1,0,0,-1,1,0,-1,-1,1,1,0,1,130.7325
2,2,1,0,0,-1,1,0,-1,-1,1,1,1,0,151.46
2,2,1,0,0,-1,1,0,-1,-1,1,1,1,1,175.6275
2,2,1,0,0,-1,1,0,-1,0,0,0,0,0,278.645
2,2,1,0,0,-1,1,0,-1,0,0,0,0,1,203.6325
2,2,1,0,0,-1,1,0,-1,0,0,0,1,0,176.7475
2,2,1,0,0,-1,1,0,-1,0,0,0,1,1,184.62
2,2,1,0,0,-1,1,0,-1,0,0,1,0,0,291.2775
2,2,1,0,0,-1,1,0,-1,0,0,1,0,1,185.77
2,2,1,0,0,-1,1,0,-1,0,0,1,1,0,178.405
2,2,1,0,0,-1,1,0,-1,0,0,1,1,1,228.4625
2,2,1,0,0,-1,1,0,-1,0,1,0,0,0,276.65
2,2,1,0,0,-1,1,0,-1,0,1,0,0,1,185.14249999999998
2,2,1,0,0,-1,1,0,-1,0,1,0,1,0,195.48
2,2,1,0,0,-1,1,0,-1,0,1,0,1,1,262.65250000000003
2,2,1,0,0,-1,1,0,-1,0,1,1,0,0,288.7175
2,2,1,0,0,-1,1,0,-1,0,1,1,0,1,163.25
2,2,1,0,0,-1,1,0,-1,0,1,1,1,0,196.3325
2,2,1,0,0,-1,1,0,-1,0,1,1,1,1,247.2875
2,2,1,0,0,-1,1,0,-1,1,0,0,0,0,283.455
2,2,1,0,0,-1,1,0,-1,1,0,0,0,1,204.1775
2,2,1,0,0,-1,1,0,-1,1,0,0,1,0,155.77249999999998
2,2,1,0,0,-1,1,0,-1,1,0,0,1,1,292.515
2,2,1,0,0,-1,1,0,-1,1,0,1,0,0,285.72499999999997
2,2,1,0,0,-1,1,0,-1,1,0,1,0,1,210.58499999999998
2,2,1,0,0,-1,1,0,-1,1,0,1,1,0,160.88750000000002
2,2,1,0,0,-1,1,0,-1,1,0,1,1,1,236.92749999999998
2,2,1,0,0,-1,1,0,-1,1,1,0,0,0,287.93
2,2,1,0,0,-1,1,0,-1,1,1,0,0,1,189.82
2,2,1,0,0,-1,1,0,-1,1,1,0,1,0,212.44750000000002
2,2,1,0,0,-1,1,0,-1,1,1,0,1,1,234.8725
2,2,1,0,0,-1,1,0,-1,1,1,1,0,0,291.79499999999996
2,2,1,0,0,-1,1,0,-1,1,1,1,0,1,186.68
2,2,1,0,0,-1,1,0,-1,1,1,1,1,0,212.68249999999998
2,2,1,0,0,-1,1,0,-1,1,1,1,1,1,233.03750000000002
2,2,1,0,0,-1,1,0,0,-1,0,0,0,0,337.36
2,2,1,0,0,-1,1,0,0,-1,0,0,0,1,195.7175
2,2,1,0,0,-1,1,0,0,-1,0,0,1,0,250.8675
2,2,1,0,0,-1,1,0,0,-1,0,0,1,1,274.5275
2,2,1,0,0,-1,1,0,0,-1,0,1,0,0,353.2025
2,2,1,0,0,-1,1,0,0,-1,0,1,0,1,233.5375
2,2,1,0,0,-1,1,0,0,-1,0,1,1,0,256.19
2,2,1,0,0,-1,1,0,0,-1,0,1,1,1,205.69
2,2,1,0,0,-1,1,0,0,-1,1,0,0,0,332.76
2,2,1,0,0,-1,1,0,0,-1,1,0,0,1,194.4625
2,2,1,0,0,-1,1,0,0,-1,1,0,1,0,246.70999999999998
2,2,1,0,0,-1,1,0,0,-1,1,0,1,1,268.7525
2,2,1,0,0,-1,1,0,0,-1,1,1,0,0,352.68249999999995
2,2,1,0,0,-1,1,0,0,-1,1,1,0,1,225.9125
2,2,1,0,0,-1,1,0,0,-1,1,1,1,0,256.10249999999996
2,2,1,0,0,-1,1,0,0,-1,1,1,1,1,201.1275
2,2,1,0,0,-1,1,0,0,0,0,0,0,0,325.045
2,2,1,0,0,-1,1,0,0,0,0,0,0,1,225.295
2,2,1,0,0,-1,1,0,0,0,0,0,1,0,244.44
2,2,1,0,0,-1,1,0,0,0,0,0,1,1,195.355
2,2,1,0,0,-1,1,0,0,0,0,1,0,0,331.48249999999996
2,2,1,0,0,-1,1,0,0,0,0,1,0,1,252.45
2,2,1,0,0,-1,1,0,0,0,0,1,1,0,254.57
2,2,1,0,0,-1,1,0,0,0,0,1,1,1,195.22000000000003
2,2,1,0,0,-1,1,0,0,0,1,0,0,0,319.3825
2,2,1,0,0,-1,1,0,0,0,1,0,0,1,209.16500000000002
2,2,1,0,0,-1,1,0,0,0,1,0,1,0,244.3125
2,2,1,0,0,-1,1,0,0,0,1,0,1,1,234.5825
2,2,1,0,0,-1,1,0,0,0,1,1,0,0,327.4525
2,2,1,0,0,-1,1,0,0,0,1,1,0,1,247.85750000000002
2,2,1,0,0,-1,1,0,0,0,1,1,1,0,252.00000000000003
2,2,1,0,0,-1,1,0,0,0,1,1,1,1,184.5525
2,2,1,0,0,-1,1,0,0,1,0,0,0,0,352.745
2,2,1,0,0,-1,1,0,0,1,0,0,0,1,229.8025
2,2,1,0,0,-1,1,0,0,1,0,0,1,0,226.735
2,2,1,0,0,-1,1,0,0,1,0,0,1,1,194.8475
2,2,1,0,0,-1,1,0,0,1,0,1,0,0,347.25
2,2,1,0,0,-1,1,0,0,1,0,1,0,1,230.3725
2,2,1,0,0,-1,1,0,0,1,0,1,1,0,233.6475
2,2,1,0,0,-1,1,0,0,1,0,1,1,1,201.86
2,2,1,0,0,-1,1,0,0,1,1,0,0,0,350.80749999999995
2,2,1,0,0,-1,1,0,0,1,1,0,0,1,228.77749999999997
2,2,1,0,0,-1,1,0,0,1,1,0,1,0,279.5525
2,2,1,0,0,-1,1,0,0,1,1,0,1,1,204.785
2,2,1,0,0,-1,1,0,0,1,1,1,0,0,345.67999999999995
2,2,1,0,0,-1,1,0,0,1,1,1,0,1,226.4
2,2,1,0,0,-1,1,0,0,1,1,1,1,0,281.945
2,2,1,0,0,-1,1,0,0,1,1,1,1,1,204.92249999999999
2,2,1,0,0,-1,1,0,1,-1,0,0,0,0,392.4625
2,2,1,0,0,-1,1,0,1,-1,0,0,0,1,196.4375
2,2,1,0,0,-1,1,0,1,-1,0,0,1,0,265.095
2,2,1,0,0,-1,1,0,1,-1,0,0,1,1,185.45
2,2,1,0,0,-1,1,0,1,-1,0,1,0,0,409.93499999999995
2,2,1,0,0,-1,1,0,1,-1,0,1,0,1,261.98249999999996
2,2,1,0,0,-1,1,0,1,-1,0,1,1,0,271.15749999999997
2,2,1,0,0,-1,1,0,1,-1,0,1,1,1,191.6325
2,2,1,0,0,-1,1,0,1,-1,1,0,0,0,392.405
2,2,1,0,0,-1,1,0,1,-1,1,0,0,1,193.74749999999997
2,2,1,0,0,-1,1,0,1,-1,1,0,1,0,262.1625
2,2,1,0,0,-1,1,0,1,-1,1,0,1,1,163.01
2,2,1,0,0,-1,1,0,1,-1,1,1,0,0,400.9925
2,2,1,0,0,-1,1,0,1,-1,1,1,0,1,258.765
2,2,1,0,0,-1,1,0,1,-1,1,1,1,0,268.9575
2,2,1,0,0,-1,1,0,1,-1,1,1,1,1,192.8425
2,2,1,0,0,-1,1,0,1,0,0,0,0,0,318.8075
2,2,1,0,0,-1,1,0,1,0,0,0,0,1,251.84
2,2,1,0,0,-1,1,0,1,0,0,0,1,0,267.70000000000005
2,2,1,0,0,-1,1,0,1,0,0,0,1,1,216.5125
2,2,1,0,0,-1,1,0,1,0,0,1,0,0,325.55
2,2,1,0,0,-1,1,0,1,0,0,1,0,1,277.2175
2,2,1,0,0,-1,1,0,1,0,0,1,1,0,278.02250000000004
2,2,1,0,0,-1,1,0,1,0,0,1,1,1,210.605
2,2,1,0,0,-1,1,0,1,0,1,0,0,0,317.31
2,2,1,0,0,-1,1,0,1,0,1,0,0,1,247.415
2,2,1,0,0,-1,1,0,1,0,1,0,1,0,261.15500000000003
2,2,1,0,0,-1,1,0,1,0,1,0,1,1,213.32000000000002
2,2,1,0,0,-1,1,0,1,0,1,1,0,0,323.4625
2,2,1,0,0,-1,1,0,1,0,1,1,0,1,278.0525
2,2,1,0,0,-1,1,0,1,0,1,1,1,0,269.5375
2,2,1,0,0,-1,1,0,1,0,1,1,1,1,203.43
2,2,1,0,0,-1,1,0,1,1,0,0,0,0,359.56
2,2,1,0,0,-1,1,0,1,1,0,0,0,1,203.82000000000002
2,2,1,0,0,-1,1,0,1,1,0,0,1,0,177.975
2,2,1,0,0,-1,1,0,1,1,0,0,1,1,221.7175
2,2,1,0,0,-1,1,0,1,1,0,1,0,0,362.65999999999997
2,2,1,0,0,-1,1,0,1,1,0,1,0,1,201.805
2,2,1,0,0,-1,1,0,1,1,0,1,1,0,184.695
2,2,1,0,0,-1,1,0,1,1,0,1,1,1,217.63750000000002
2,2,1,0,0,-1,1,0,1,1,1,0,0,0,360.45
2,2,1,0,0,-1,1,0,1,1,1,0,0,1,198.6025
2,2,1,0,0,-1,1,0,1,1,1,0,1,0,176.98
2,2,1,0,0,-1,1,0,1,1,1,0,1,1,214.31
2,2,1,0,0,-1,1,0,1,1,1,1,0,0,361.27250000000004
2,2,1,0,0,-1,1,0,1,1,1,1,0,1,202.69750000000002
2,2,1,0,0,-1,1,0,1,1,1,1,1,0,185.07999999999998
2,2,1,0,0,-1,1,0,1,1,1,1,1,1,220.58499999999998
2,2,1,0,0,-1,1,0,2,-1,0,0,0,0,326.7025
2,2,1,0,0,-1,1,0,2,-1,0,0,0,1,296.435
2,2,1,0,0,-1,1,0,2,-1,0,0,1,0,270.03499999999997
2,2,1,0,0,-1,1,0,2,-1,0,0,1,1,179.8225
2,2,1,0,0,-1,1,0,2,-1,0,1,0,0,343.28499999999997
2,2,1,0,0,-1,1,0,2,-1,0,1,0,1,190.33499999999998
2,2,1,0,0,-1,1,0,2,-1,0,1,1,0,287.3825
2,2,1,0,0,-1,1,0,2,-1,0,1,1,1,221.29250000000002
2,2,1,0,0,-1,1,0,2,-1,1,0,0,0,326.4925
2,2,1,0,0,-1,1,0,2,-1,1,0,0,1,292.01750000000004
2,2,1,0,0,-1,1,0,2,-1,1,0,1,0,274.21750000000003
2,2,1,0,0,-1,1,0,2,-1,1,0,1,1,176.22000000000003
2,2,1,0,0,-1,1,0,2,-1,1,1,0,0,343.0875
2,2,1,0,0,-1,1,0,2,-1,1,1,0,1,197.5825
2,2,1,0,0,-1,1,0,2,-1,1,1,1,0,291.8275
2,2,1,0,0,-1,1,0,2,-1,1,1,1,1,215.9875
2,2,1,0,0,-1,1,0,2,0,0,0,0,0,354.1075
2,2,1,0,0,-1,1,0,2,0,0,0,0,1,207.02249999999998
2,2,1,0,0,-1,1,0,2,0,0,0,1,0,227.6125
2,2,1,0,0,-1,1,0,2,0,0,0,1,1,188.6275
2,2,1,0,0,-1,1,0,2,0,0,1,0,0,361.50250000000005
2,2,1,0,0,-1,1,0,2,0,0,1,0,1,214.91500000000002
2,2,1,0,0,-1,1,0,2,0,0,1,1,0,234.06
2,2,1,0,0,-1,1,0,2,0,0,1,1,1,213.885
2,2,1,0,0,-1,1,0,2,0,1,0,0,0,354.11249999999995
2,2,1,0,0,-1,1,0,2,0,1,0,0,1,216.3825
2,2,1,0,0,-1,1,0,2,0,1,0,1,0,225.7
2,2,1,0,0,-1,1,0,2,0,1,0,1,1,192.06
2,2,1,0,0,-1,1,0,2,0,1,1,0,0,361.665
2,2,1,0,0,-1,1,0,2,0,1,1,0,1,211.345
2,2,1,0,0,-1,1,0,2,0,1,1,1,0,232.475
2,2,1,0,0,-1,1,0,2,0,1,1,1,1,211.2425
2,2,1,0,0,-1,1,0,2,1,0,0,0,0,406.71
2,2,1,0,0,-1,1,0,2,1,0,0,0,1,213.17
2,2,1,0,0,-1,1,0,2,1,0,0,1,0,231.3575
2,2,1,0,0,-1,1,0,2,1,0,0,1,1,199.22750000000002
2,2,1,0,0,-1,1,0,2,1,0,1,0,0,406.61
2,2,1,0,0,-1,1,0,2,1,0,1,0,1,213.835
2,2,1,0,0,-1,1,0,2,1,0,1,1,0,230.625
2,2,1,0,0,-1,1,0,2,1,0,1,1,1,191.8975
2,2,1,0,0,-1,1,0,2,1,1,0,0,0,406.495
2,2,1,0,0,-1,1,0,2,1,1,0,0,1,209.695
2,2,1,0,0,-1,1,0,2,1,1,0,1,0,228.72
2,2,1,0,0,-1,1,0,2,1,1,0,1,1,188.32750000000001
2,2,1,0,0,-1,1,0,2,1,1,1,0,0,406.62
2,2,1,0,0,-1,1,0,2,1,1,1,0,1,209.245
2,2,1,0,0,-1,1,0,2,1,1,1,1,0,232.76500000000001
2,2,1,0,0,-1,1,0,2,1,1,1,1,1,210.52
2,2,1,0,0,-1,1,1,-1,-1,0,0,0,0,262.115
2,2,1,0,0,-1,1,1,-1,-1,0,0,0,1,187.10999999999999
2,2,1,0,0,-1,1,1,-1,-1,0,0,1,0,146.9275
2,2,1,0,0,-1,1,1,-1,-1,0,0,1,1,220.305
2,2,1,0,0,-1,1,1,-1,-1,0,1,0,0,288.86
2,2,1,0,0,-1,1,1,-1,-1,0,1,0,1,156.42749999999998
2,2,1,0,0,-1,1,1,-1,-1,0,1,1,0,154.69
2,2,1,0,0,-1,1,1,-1,-1,0,1,1,1,188.14749999999998
2,2,1,0,0,-1,1,1,-1,-1,1,0,0,0,269.605
2,2,1,0,0,-1,1,1,-1,-1,1,0,0,1,161.7725
2,2,1,0,0,-1,1,1,-1,-1,1,0,1,0,146.7025
2,2,1,0,0,-1,1,1,-1,-1,1,0,1,1,224.5425
2,2,1,0,0,-1,1,1,-1,-1,1,1,0,0,299.25
2,2,1,0,0,-1,1,1,-1,-1,1,1,0,1,136.6725
2,2,1,0,0,-1,1,1,-1,-1,1,1,1,0,153.7325
2,2,1,0,0,-1,1,1,-1,-1,1,1,1,1,172.6275
2,2,1,0,0,-1,1,1,-1,0,0,0,0,0,276.7875
2,2,1,0,0,-1,1,1,-1,0,0,0,0,1,179.4325
2,2,1,0,0,-1,1,1,-1,0,0,0,1,0,168.435
2,2,1,0,0,-1,1,1,-1,0,0,0,1,1,212.3325
2,2,1,0,0,-1,1,1,-1,0,0,1,0,0,284.0575
2,2,1,0,0,-1,1,1,-1,0,0,1,0,1,170.8975
2,2,1,0,0,-1,1,1,-1,0,0,1,1,0,175.3375
2,2,1,0,0,-1,1,1,-1,0,0,1,1,1,205.915
2,2,1,0,0,-1,1,1,-1,0,1,0,0,0,277.72749999999996
2,2,1,0,0,-1,1,1,-1,0,1,0,0,1,156.45999999999998
2,2,1,0,0,-1,1,1,-1,0,1,0,1,0,160.41249999999997
2,2,1,0,0,-1,1,1,-1,0,1,0,1,1,208.56
2,2,1,0,0,-1,1,1,-1,0,1,1,0,0,286.7125
2,2,1,0,0,-1,1,1,-1,0,1,1,0,1,149.5775
2,2,1,0,0,-1,1,1,-1,0,1,1,1,0,163.2575
2,2,1,0,0,-1,1,1,-1,0,1,1,1,1,202.78750000000002
2,2,1,0,0,-1,1,1,-1,1,0,0,0,0,304.6775
2,2,1,0,0,-1,1,1,-1,1,0,0,0,1,183.08999999999997
2,2,1,0,0,-1,1,1,-1,1,0,0,1,0,151.2625
2,2,1,0,0,-1,1,1,-1,1,0,0,1,1,184.315
2,2,1,0,0,-1,1,1,-1,1,0,1,0,0,307.3475
2,2,1,0,0,-1,1,1,-1,1,0,1,0,1,183.38
2,2,1,0,0,-1,1,1,-1,1,0,1,1,0,155.07750000000001
2,2,1,0,0,-1,1,1,-1,1,0,1,1,1,184.5725
2,2,1,0,0,-1,1,1,-1,1,1,0,0,0,296.735
2,2,1,0,0,-1,1,1,-1,1,1,0,0,1,163.46999999999997
2,2,1,0,0,-1,1,1,-1,1,1,0,1,0,176.23
2,2,1,0,0,-1,1,1,-1,1,1,0,1,1,217.1475
2,2,1,0,0,-1,1,1,-1,1,1,1,0,0,302.78
2,2,1,0,0,-1,1,1,-1,1,1,1,0,1,162.815
2,2,1,0,0,-1,1,1,-1,1,1,1,1,0,179.6625
2,2,1,0,0,-1,1,1,-1,1,1,1,1,1,219.7
2,2,1,0,0,-1,1,1,0,-1,0,0,0,0,282.51750000000004
2,2,1,0,0,-1,1,1,0,-1,0,0,0,1,156.0
2,2,1,0,0,-1,1,1,0,-1,0,0,1,0,152.2125
2,2,1,0,0,-1,1,1,0,-1,0,0,1,1,215.695
2,2,1,0,0,-1,1,1,0,-1,0,1,0,0,295.2825
2,2,1,0,0,-1,1,1,0,-1,0,1,0,1,162.3975
2,2,1,0,0,-1,1,1,0,-1,0,1,1,0,157.95000000000002
2,2,1,0,0,-1,1,1,0,-1,0,1,1,1,168.16
2,2,1,0,0,-1,1,1,0,-1,1,0,0,0,280.325
2,2,1,0,0,-1,1,1,0,-1,1,0,0,1,150.825
2,2,1,0,0,-1,1,1,0,-1,1,0,1,0,148.89249999999998
2,2,1,0,0,-1,1,1,0,-1,1,0,1,1,210.56250000000003
2,2,1,0,0,-1,1,1,0,-1,1,1,0,0,294.7875
2,2,1,0,0,-1,1,1,0,-1,1,1,0,1,158.5125
2,2,1,0,0,-1,1,1,0,-1,1,1,1,0,155.29999999999998
2,2,1,0,0,-1,1,1,0,-1,1,1,1,1,167.6675
2,2,1,0,0,-1,1,1,0,0,0,0,0,0,294.8725
2,2,1,0,0,-1,1,1,0,0,0,0,0,1,170.6975
2,2,1,0,0,-1,1,1,0,0,0,0,1,0,166.23250000000002
2,2,1,0,0,-1,1,1,0,0,0,0,1,1,211.8775
2,2,1,0,0,-1,1,1,0,0,0,1,0,0,302.51
2,2,1,0,0,-1,1,1,0,0,0,1,0,1,155.14499999999998
2,2,1,0,0,-1,1,1,0,0,0,1,1,0,169.72750000000002
2,2,1,0,0,-1,1,1,0,0,0,1,1,1,194.6775
2,2,1,0,0,-1,1,1,0,0,1,0,0,0,294.12
2,2,1,0,0,-1,1,1,0,0,1,0,0,1,165.3425
2,2,1,0,0,-1,1,1,0,0,1,0,1,0,153.4125
2,2,1,0,0,-1,1,1,0,0,1,0,1,1,210.505
2,2,1,0,0,-1,1,1,0,0,1,1,0,0,302.78249999999997
2,2,1,0,0,-1,1,1,0,0,1,1,0,1,149.065
2,2,1,0,0,-1,1,1,0,0,1,1,1,0,155.0875
2,2,1,0,0,-1,1,1,0,0,1,1,1,1,181.67
2,2,1,0,0,-1,1,1,0,1,0,0,0,0,309.16999999999996
2,2,1,0,0,-1,1,1,0,1,0,0,0,1,166.975
2,2,1,0,0,-1,1,1,0,1,0,0,1,0,157.05
2,2,1,0,0,-1,1,1,0,1,0,0,1,1,177.7875
2,2,1,0,0,-1,1,1,0,1,0,1,0,0,310.28999999999996
2,2,1,0,0,-1,1,1,0,1,0,1,0,1,167.13
2,2,1,0,0,-1,1,1,0,1,0,1,1,0,160.1775
2,2,1,0,0,-1,1,1,0,1,0,1,1,1,180.2175
2,2,1,0,0,-1,1,1,0,1,1,0,0,0,305.625
2,2,1,0,0,-1,1,1,0,1,1,0,0,1,161.67000000000002
2,2,1,0,0,-1,1,1,0,1,1,0,1,0,166.5025
2,2,1,0,0,-1,1,1,0,1,1,0,1,1,175.47
2,2,1,0,0,-1,1,1,0,1,1,1,0,0,309.625
2,2,1,0,0,-1,1,1,0,1,1,1,0,1,160.405
2,2,1,0,0,-1,1,1,0,1,1,1,1,0,170.32
2,2,1,0,0,-1,1,1,0,1,1,1,1,1,172.3025
2,2,1,0,0,-1,1,1,1,-1,0,0,0,0,277.205
2,2,1,0,0,-1,1,1,1,-1,0,0,0,1,168.9825
2,2,1,0,0,-1,1,1,1,-1,0,0,1,0,152.715
2,2,1,0,0,-1,1,1,1,-1,0,0,1,1,187.1125
2,2,1,0,0,-1,1,1,1,-1,0,1,0,0,288.9125
2,2,1,0,0,-1,1,1,1,-1,0,1,0,1,159.595
2,2,1,0,0,-1,1,1,1,-1,0,1,1,0,156.7675
2,2,1,0,0,-1,1,1,1,-1,0,1,1,1,181.93
2,2,1,0,0,-1,1,1,1,-1,1,0,0,0,276.9475
2,2,1,0,0,-1,1,1,1,-1,1,0,0,1,164.5675
2,2,1,0,0,-1,1,1,1,-1,1,0,1,0,150.19
2,2,1,0,0,-1,1,1,1,-1,1,0,1,1,183.4875
2,2,1,0,0,-1,1,1,1,-1,1,1,0,0,286.49
2,2,1,0,0,-1,1,1,1,-1,1,1,0,1,156.35999999999999
2,2,1,0,0,-1,1,1,1,-1,1,1,1,0,155.2525
2,2,1,0,0,-1,1,1,1,-1,1,1,1,1,180.4325
2,2,1,0,0,-1,1,1,1,0,0,0,0,0,295.715
2,2,1,0,0,-1,1,1,1,0,0,0,0,1,164.4125
2,2,1,0,0,-1,1,1,1,0,0,0,1,0,154.13750000000002
2,2,1,0,0,-1,1,1,1,0,0,0,1,1,203.36
2,2,1,0,0,-1,1,1,1,0,0,1,0,0,302.735
2,2,1,0,0,-1,1,1,1,0,0,1,0,1,173.0525
2,2,1,0,0,-1,1,1,1,0,0,1,1,0,153.54
2,2,1,0,0,-1,1,1,1,0,0,1,1,1,186.4125
2,2,1,0,0,-1,1,1,1,0,1,0,0,0,294.9825
2,2,1,0,0,-1,1,1,1,0,1,0,0,1,161.14
2,2,1,0,0,-1,1,1,1,0,1,0,1,0,151.6125
2,2,1,0,0,-1,1,1,1,0,1,0,1,1,184.23999999999998
2,2,1,0,0,-1,1,1,1,0,1,1,0,0,302.26
2,2,1,0,0,-1,1,1,1,0,1,1,0,1,169.5975
2,2,1,0,0,-1,1,1,1,0,1,1,1,0,153.6775
2,2,1,0,0,-1,1,1,1,0,1,1,1,1,178.8075
2,2,1,0,0,-1,1,1,1,1,0,0,0,0,316.645
2,2,1,0,0,-1,1,1,1,1,0,0,0,1,172.3725
2,2,1,0,0,-1,1,1,1,1,0,0,1,0,152.27
2,2,1,0,0,-1,1,1,1,1,0,0,1,1,176.91750000000002
2,2,1,0,0,-1,1,1,1,1,0,1,0,0,317.505
2,2,1,0,0,-1,1,1,1,1,0,1,0,1,171.76999999999998
2,2,1,0,0,-1,1,1,1,1,0,1,1,0,154.9975
2,2,1,0,0,-1,1,1,1,1,0,1,1,1,176.74499999999998
2,2,1,0,0,-1,1,1,1,1,1,0,0,0,315.1775
2,2,1,0,0,-1,1,1,1,1,1,0,0,1,168.755
2,2,1,0,0,-1,1,1,1,1,1,0,1,0,149.6725
2,2,1,0,0,-1,1,1,1,1,1,0,1,1,173.84749999999997
2,2,1,0,0,-1,1,1,1,1,1,1,0,0,317.34000000000003
2,2,1,0,0,-1,1,1,1,1,1,1,0,1,168.5925
2,2,1,0,0,-1,1,1,1,1,1,1,1,0,153.3275
2,2,1,0,0,-1,1,1,1,1,1,1,1,1,172.87749999999997
2,2,1,0,0,-1,1,1,2,-1,0,0,0,0,255.42249999999999
2,2,1,0,0,-1,1,1,2,-1,0,0,0,1,141.34500000000003
2,2,1,0,0,-1,1,1,2,-1,0,0,1,0,155.35
2,2,1,0,0,-1,1,1,2,-1,0,0,1,1,165.5875
2,2,1,0,0,-1,1,1,2,-1,0,1,0,0,268.48
2,2,1,0,0,-1,1,1,2,-1,0,1,0,1,143.0075
2,2,1,0,0,-1,1,1,2,-1,0,1,1,0,161.3025
2,2,1,0,0,-1,1,1,2,-1,0,1,1,1,170.5675
2,2,1,0,0,-1,1,1,2,-1,1,0,0,0,255.3325
2,2,1,0,0,-1,1,1,2,-1,1,0,0,1,139.655
2,2,1,0,0,-1,1,1,2,-1,1,0,1,0,153.7725
2,2,1,0,0,-1,1,1,2,-1,1,0,1,1,164.5575
2,2,1,0,0,-1,1,1,2,-1,1,1,0,0,268.28
2,2,1,0,0,-1,1,1,2,-1,1,1,0,1,143.635
2,2,1,0,0,-1,1,1,2,-1,1,1,1,0,159.1575
2,2,1,0,0,-1,1,1,2,-1,1,1,1,1,171.0675
2,2,1,0,0,-1,1,1,2,0,0,0,0,0,268.00750000000005
2,2,1,0,0,-1,1,1,2,0,0,0,0,1,151.27249999999998
2,2,1,0,0,-1,1,1,2,0,0,0,1,0,171.295
2,2,1,0,0,-1,1,1,2,0,0,0,1,1,171.8725
2,2,1,0,0,-1,1,1,2,0,0,1,0,0,278.0725
2,2,1,0,0,-1,1,1,2,0,0,1,0,1,149.7475
2,2,1,0,0,-1,1,1,2,0,0,1,1,0,176.41500000000002
2,2,1,0,0,-1,1,1,2,0,0,1,1,1,190.0075
2,2,1,0,0,-1,1,1,2,0,1,0,0,0,267.87
2,2,1,0,0,-1,1,1,2,0,1,0,0,1,156.66750000000002
2,2,1,0,0,-1,1,1,2,0,1,0,1,0,170.39499999999998
